candidate_rank,ID,Name,Role,skill_match_score,text_similarity_score,overall_match_score,selection_probability,candidate_score,recommendation,matched_skills,missing_skills
9749,broowr734,Brooke Wright,Content Writer,0.0,6.5,3.9,38.16,9.39,Not Recommended,[],[]
9750,rivash0097,namrata soni,ui designer,0.0,1.88,1.13,44.42,9.39,Not Recommended,[],[]
9751,kevija385,Kevin Jackson,Data Scientist,0.0,4.21,2.53,41.23,9.38,Not Recommended,[],[]
9752,KotaSai172,Uttam Choudhury,Software Developer,0.0,2.89,1.73,42.96,9.37,Not Recommended,[],[]
9753,amanbu174,Amanda Burns,Full Stack Developer,0.0,2.65,1.59,43.28,9.37,Not Recommended,[],[]
9754,rivash0987,oshee basu,data scientist,0.0,7.43,4.46,36.8,9.37,Not Recommended,[],[]
9755,wendch519,Wendy Chavez,Cybersecurity Analyst,0.0,1.89,1.13,44.25,9.36,Not Recommended,[],[]
9756,annemo930,Anne Moreno,Human Resources Specialist,0.0,1.59,0.95,44.64,9.36,Not Recommended,[],[]
9757,jasolo270,Jason Lopez DVM,Data Analyst,0.0,4.38,2.63,40.86,9.36,Not Recommended,[],[]
9758,U_149,James,Product Manager,0.0,6.58,3.95,37.91,9.36,Not Recommended,[],[]
9759,rivash0558,ojas soni,ui designer,0.0,3.59,2.15,41.98,9.36,Not Recommended,[],[]
9760,U_27,Ethan,UI Designer,0.0,9.39,5.63,34.15,9.36,Not Recommended,[],[]
9761,ashlme274,Ashley Medina MD,Data Engineer,0.0,2.59,1.55,43.27,9.35,Not Recommended,[],[]
9762,U_130,Olivia,Data Scientist,0.0,4.44,2.66,40.71,9.34,Not Recommended,[],[]
9763,nicoha228,Nicole Hawkins,Data Scientist,0.0,2.5,1.5,43.3,9.34,Not Recommended,[],[]
9764,rivash0567,niraj sahu,data engineer,0.0,2.34,1.4,43.53,9.34,Not Recommended,[],[]
9765,rivash0611,iksha tiwari,software engineer,0.0,3.14,1.88,42.47,9.34,Not Recommended,[],[]
9766,jessbr417,Jessica Bryan,Business Analyst,0.0,2.1,1.26,43.81,9.33,Not Recommended,[],[]
9767,rivash0927,ichaa choudhury,ui designer,0.0,0.88,0.53,45.46,9.33,Not Recommended,[],[]
9768,jerrjo472,Jerry Jones,Cloud Architect,0.0,2.58,1.55,43.14,9.33,Not Recommended,[],[]
9769,joshmo926,Joshua Mora,E-commerce Specialist,0.0,4.45,2.67,40.65,9.33,Not Recommended,[],['data science']
9770,rivash0255,malay gulati,data analyst,0.0,8.19,4.91,35.59,9.33,Not Recommended,[],[]
9771,rivash0232,watika verma,data analyst,0.0,1.75,1.05,44.28,9.33,Not Recommended,[],[]
9772,U_92,Aiden,Data Scientist,0.0,5.43,3.26,39.27,9.32,Not Recommended,[],[]
9773,apribi871,April Bishop,DevOps Engineer,0.0,4.97,2.98,39.88,9.32,Not Recommended,[],[]
9774,rivash0272,gargi seth,software engineer,0.0,7.12,4.27,36.98,9.32,Not Recommended,[],[]
9775,rivash0922,kripal kumari,data analyst,0.0,3.1,1.86,42.42,9.32,Not Recommended,[],[]
9776,rivash0386,kashvi shukla,data engineer,0.0,0.74,0.44,45.55,9.31,Not Recommended,[],[]
9777,U_195,Mason,UI Designer,0.0,8.03,4.82,35.7,9.31,Not Recommended,[],[]
9778,jerecl737,Jeremy Clark,Content Writer,0.0,3.09,1.85,42.36,9.3,Not Recommended,[],[]
9779,stacbl801,Stacy Black,QA Engineer,0.0,4.23,2.54,40.79,9.3,Not Recommended,[],[]
9780,victjo978,Victoria Johnson,Cybersecurity Analyst,0.0,1.87,1.12,43.99,9.3,Not Recommended,[],[]
9781,U_191,Charlie,Data Scientist,0.0,4.72,2.83,40.07,9.29,Not Recommended,[],[]
9782,daviha788,David Harding,Product Manager,0.0,5.6,3.36,38.9,9.29,Not Recommended,[],[]
9783,annebr686,Annette Brown,Data Analyst,0.0,3.4,2.04,41.84,9.29,Not Recommended,[],[]
9784,rivash0476,parinita verma,data analyst,0.0,8.69,5.21,34.73,9.29,Not Recommended,[],[]
9785,chrimy165,Christopher Myers,DevOps Engineer,0.0,1.93,1.16,43.85,9.29,Not Recommended,[],[]
9786,claule393,Claudia Le,IT Support Specialist,0.0,3.68,2.21,41.43,9.28,Not Recommended,[],[]
9787,briawi799,Brian Williams,Cloud Architect,0.0,4.53,2.72,40.26,9.28,Not Recommended,[],[]
9788,rivash0201,kanha tiwari,data analyst,0.0,4.05,2.43,40.9,9.27,Not Recommended,[],[]
9789,juanwa534,Juan Warner,Human Resources Specialist,0.0,5.83,3.5,38.47,9.27,Not Recommended,[],[]
9790,rivash0930,ishani dixit,data scientist,0.0,5.85,3.51,38.46,9.27,Not Recommended,[],[]
9791,stevth373,Steven Thompson,Data Architect,0.0,1.95,1.17,43.74,9.27,Not Recommended,[],[]
9792,kyleno182,Kyle Noble,QA Engineer,0.0,5.45,3.27,38.96,9.26,Not Recommended,[],[]
9793,KotaSai150,Bani Choudhury,Software Developer,0.0,2.38,1.43,43.06,9.26,Not Recommended,[],[]
9794,rivash0951,kripal tiwari,product manager,0.0,7.13,4.28,36.68,9.26,Not Recommended,[],[]
9795,matthu861,Matthew Huff,Software Engineer,0.0,4.22,2.53,40.56,9.25,Not Recommended,[],['data science']
9796,rivash0545,trayi yadav,data scientist,0.0,3.43,2.06,41.59,9.25,Not Recommended,[],[]
9797,ronaro216,Ronald Rogers,DevOps Engineer,0.0,6.49,3.89,37.49,9.25,Not Recommended,[],[]
9798,rivash0632,snehal rai,ui designer,0.0,2.09,1.25,43.43,9.25,Not Recommended,[],[]
9799,rivash0252,yash verma,data engineer,0.0,6.86,4.12,36.99,9.25,Not Recommended,[],[]
9800,rivash0962,chahal nair,data engineer,0.0,2.56,1.54,42.74,9.24,Not Recommended,[],[]
9801,heatro146,Heather Roman,QA Engineer,0.0,6.27,3.76,37.71,9.23,Not Recommended,[],[]
9802,rivash0403,jagrav shukla,software engineer,0.0,7.27,4.36,36.34,9.23,Not Recommended,[],[]
9803,U_1,Charlie,Data Scientist,0.0,5.91,3.55,38.14,9.23,Not Recommended,[],[]
9804,travbr444,Travis Bryan,E-commerce Specialist,0.0,5.71,3.43,38.42,9.23,Not Recommended,[],[]
9805,cindst859,Cindy Stephens,System Administrator,0.0,5.09,3.05,39.26,9.22,Not Recommended,[],[]
9806,edwape986,Edward Perry,E-commerce Specialist,0.0,5.31,3.19,38.9,9.22,Not Recommended,[],[]
9807,denipo656,Denise Powell,Data Analyst,0.0,3.73,2.24,41.05,9.22,Not Recommended,[],[]
9808,U_98,Lucas,Data Engineer,0.0,4.96,2.98,39.4,9.22,Not Recommended,[],[]
9809,rivash0498,tuhin basu,software engineer,0.0,7.16,4.3,36.42,9.22,Not Recommended,[],[]
9810,josepe113,Joseph Peters,Data Analyst,0.0,4.82,2.89,39.57,9.21,Not Recommended,[],[]
9811,rivash0940,udanth gulati,data scientist,0.0,4.05,2.43,40.59,9.21,Not Recommended,[],[]
9812,rivash0078,brinda kapoor,data scientist,0.0,2.47,1.48,42.72,9.21,Not Recommended,[],[]
9813,emilga895,Emily Gardner,Game Developer,0.0,18.16,10.9,21.46,9.2,Not Recommended,[],[]
9814,KotaSai113,Ujjwal Singh,Software Developer,0.0,1.74,1.04,43.65,9.2,Not Recommended,[],[]
9815,brensa909,Brenda Salazar,Human Resources Specialist,0.0,1.48,0.89,44.02,9.2,Not Recommended,[],[]
9816,U_41,Charlie,Data Analyst,0.0,5.85,3.51,38.08,9.2,Not Recommended,[],[]
9817,emiloc961,Emily Ochoa,Game Developer,0.0,9.83,5.9,32.71,9.2,Not Recommended,[],[]
9818,rivash0599,fanish mehta,product manager,0.0,7.05,4.23,36.5,9.2,Not Recommended,[],[]
9819,reberi270,Rebecca Rivers MD,Game Developer,0.0,11.12,6.67,30.95,9.19,Not Recommended,[],[]
9820,alexpa608,Alex Parker,Content Writer,0.0,1.98,1.19,43.28,9.19,Not Recommended,[],[]
9821,chrico206,Christy Cooke,IT Support Specialist,0.0,1.54,0.92,43.82,9.18,Not Recommended,[],[]
9822,rivash0928,manasi verma,data scientist,0.0,7.12,4.27,36.27,9.18,Not Recommended,[],[]
9823,rivash0582,disha mittal,data analyst,0.0,2.11,1.27,42.99,9.17,Not Recommended,[],[]
9824,kelshu144,Kelsey Hutchinson,AR/VR Developer,0.0,7.15,4.29,36.22,9.17,Not Recommended,[],[]
9825,rivash0584,larisa yadav,ui designer,0.0,5.59,3.35,38.24,9.16,Not Recommended,[],[]
9826,U_25,Mason,Data Analyst,0.0,5.72,3.43,38.07,9.16,Not Recommended,[],[]
9827,jamiba584,Jamie Bates,Database Administrator,0.0,8.06,4.84,34.9,9.16,Not Recommended,[],[]
9828,ericwi803,Erica Wilson,Data Analyst,0.0,3.94,2.36,40.43,9.15,Not Recommended,[],[]
9829,karebr874,Karen Brown,QA Engineer,0.0,3.54,2.12,40.96,9.15,Not Recommended,[],['data science']
9830,rivash0603,kanha gupta,ui designer,0.0,3.84,2.3,40.51,9.14,Not Recommended,[],[]
9831,rivash0440,larisa desai,data analyst,0.0,7.33,4.4,35.79,9.14,Not Recommended,[],[]
9832,rivash0851,nirosha bansal,product manager,0.0,7.36,4.42,35.73,9.14,Not Recommended,[],[]
9833,loriro646,Lori Romero,UX Designer,0.0,6.85,4.11,36.43,9.14,Not Recommended,[],[]
9834,yolamc359,Yolanda Mckee,Software Engineer,0.0,3.85,2.31,40.43,9.13,Not Recommended,[],[]
9835,johnje363,John Jennings,Human Resources Specialist,0.0,6.28,3.77,37.17,9.13,Not Recommended,[],[]
9836,rivash0671,nirosha thakur,software engineer,0.0,5.57,3.34,38.11,9.12,Not Recommended,[],[]
9837,lisahu407,Lisa Hughes,AR/VR Developer,0.0,7.58,4.55,35.32,9.11,Not Recommended,[],[]
9838,chelwi463,Chelsea Williams,Full Stack Developer,0.0,10.88,6.53,30.86,9.11,Not Recommended,[],['data science']
9839,karajo757,Kara Johnson,IT Support Specialist,0.0,2.5,1.5,42.15,9.1,Not Recommended,[],[]
9840,laurbu638,Laura Burnett,Data Analyst,0.0,3.77,2.26,40.41,9.1,Not Recommended,[],[]
9841,U_123,Ethan,Data Engineer,0.0,5.81,3.49,37.66,9.1,Not Recommended,[],[]
9842,KotaSai117,Vaishnav Saxena,Software Developer,0.0,1.62,0.97,43.34,9.1,Not Recommended,[],[]
9843,rivash0631,aayu singh,product manager,0.0,3.23,1.94,41.14,9.1,Not Recommended,[],[]
9844,U_187,Lily,UI Designer,0.0,9.12,5.47,33.12,9.09,Not Recommended,[],[]
9845,rivash0373,rachna chowdhury,data scientist,0.0,4.96,2.98,38.73,9.09,Not Recommended,[],[]
9846,U_141,Benjamin,Data Scientist,0.0,6.58,3.95,36.54,9.09,Not Recommended,[],[]
9847,rivash0651,dipal mittal,data analyst,0.0,3.95,2.37,40.14,9.09,Not Recommended,[],[]
9848,rivash0199,watika basu,data engineer,0.0,2.57,1.54,41.97,9.09,Not Recommended,[],[]
9849,KotaSai23,Larisa Soni,Software Developer,0.0,2.87,1.72,41.57,9.09,Not Recommended,[],[]
9850,KotaSai131,Pratiti Shukla,Project Manager,0.0,9.03,5.42,33.19,9.08,Not Recommended,[],[]
9851,jamech878,James Chan,Data Engineer,0.0,4.18,2.51,39.74,9.08,Not Recommended,[],[]
9852,bobbcu874,Bobby Curry,Data Scientist,0.0,2.6,1.56,41.89,9.08,Not Recommended,[],[]
9853,rivash0283,saanvi ruparel,product manager,0.0,5.19,3.11,38.38,9.08,Not Recommended,[],[]
9854,geofbu281,Geoffrey Burgess DDS,DevOps Engineer,0.0,2.25,1.35,42.37,9.08,Not Recommended,[],[]
9855,rivash0978,kamna dixit,product manager,0.0,3.26,1.96,40.97,9.08,Not Recommended,[],[]
9856,KotaSai24,Shray Bhatt,Software Developer,0.0,2.75,1.65,41.63,9.07,Not Recommended,[],[]
9857,danitr899,Daniel Tran,E-commerce Specialist,0.0,4.68,2.81,38.98,9.06,Not Recommended,[],[]
9858,rivash0396,chirag reddy,ui designer,0.0,3.04,1.82,41.22,9.06,Not Recommended,[],[]
9859,natajo658,Natalie Johnson,DevOps Engineer,0.0,4.01,2.41,39.89,9.06,Not Recommended,[],[]
9860,rivash0824,gina patel,ui designer,0.0,1.88,1.13,42.7,9.05,Not Recommended,[],[]
9861,mattca753,Matthew Cain,Cybersecurity Analyst,0.0,1.61,0.97,43.08,9.05,Not Recommended,[],[]
9862,barbsa841,Barbara Savage,Game Developer,0.0,22.55,13.53,14.79,9.05,Not Recommended,[],[]
9863,ambeel741,Amber Elliott,Business Analyst,0.0,5.09,3.05,38.41,9.05,Not Recommended,[],[]
9864,amyha321,Amy Harris,Human Resources Specialist,0.0,7.36,4.42,35.32,9.05,Not Recommended,[],[]
9865,U_6,Jack,Data Analyst,0.0,8.19,4.91,34.22,9.05,Not Recommended,[],[]
9866,U_62,Charlie,Data Scientist,0.0,5.4,3.24,37.95,9.05,Not Recommended,[],[]
9867,joshgr914,Joshua Graves,Robotics Engineer,0.0,2.58,1.55,41.78,9.05,Not Recommended,[],[]
9868,rivash0114,vanshika mehta,product manager,0.0,6.73,4.04,36.09,9.04,Not Recommended,[],[]
9869,U_139,Aiden,Data Scientist,0.0,4.61,2.77,38.99,9.04,Not Recommended,[],[]
9870,KotaSai159,Eashan Patel,Software Developer,0.0,1.35,0.81,43.39,9.04,Not Recommended,[],[]
9871,rivash0134,eashan bhatt,data scientist,0.0,6.4,3.84,36.52,9.03,Not Recommended,[],[]
9872,jodigu742,Jodi Gutierrez,Content Writer,0.0,6.25,3.75,36.7,9.03,Not Recommended,[],[]
9873,broosc246,Brooke Schwartz,Game Developer,0.0,8.71,5.23,33.39,9.03,Not Recommended,[],[]
9874,rivash0209,amisha pandey,data scientist,0.0,7.54,4.52,34.99,9.03,Not Recommended,[],[]
9875,rivash0605,yahvi bedi,software engineer,0.0,1.99,1.19,42.41,9.02,Not Recommended,[],[]
9876,U_21,Ethan,Data Scientist,0.0,5.19,3.11,38.07,9.01,Not Recommended,[],[]
9877,andrth599,Andrew Thomas,Product Manager,0.0,5.51,3.31,37.58,9.01,Not Recommended,[],[]
9878,rivash0352,malay dixit,software engineer,0.0,5.17,3.1,38.06,9.01,Not Recommended,[],[]
9879,mattto620,Matthew Torres,Product Manager,0.0,5.24,3.14,37.89,8.99,Not Recommended,[],[]
9880,michfa824,Michelle Farrell,QA Engineer,0.0,2.21,1.33,41.9,8.98,Not Recommended,[],[]
9881,rivash0656,vanshika bansal,data scientist,0.0,5.08,3.05,38.05,8.98,Not Recommended,[],[]
9882,KotaSai135,Ishani Kaur,Software Developer,0.0,4.2,2.52,39.25,8.98,Not Recommended,[],[]
9883,rivash0314,upasana bhatt,data analyst,0.0,7.32,4.39,35.0,8.98,Not Recommended,[],[]
9884,danike631,Daniel Key,System Administrator,0.0,7.11,4.27,35.25,8.97,Not Recommended,[],[]
9885,rivash0882,hyma garg,data engineer,0.0,3.92,2.35,39.52,8.96,Not Recommended,[],[]
9886,rivash0105,hyma naidu,data engineer,0.0,5.27,3.16,37.62,8.95,Not Recommended,[],[]
9887,shawpe354,Shawn Pena,Game Developer,0.0,7.71,4.63,34.26,8.94,Not Recommended,[],[]
9888,rivash0002,kamna mehta,software engineer,0.0,6.7,4.02,35.65,8.94,Not Recommended,[],[]
9889,daviwa515,David Walker,DevOps Engineer,0.0,5.83,3.5,36.79,8.93,Not Recommended,[],[]
9890,rivash0376,saanvi yadav,data scientist,0.0,4.1,2.46,39.1,8.93,Not Recommended,[],[]
9891,rivash0420,zev singh,ui designer,0.0,7.59,4.55,34.36,8.92,Not Recommended,[],[]
9892,mr.mi376,Mr. Michael Olson DDS,Data Engineer,0.0,3.59,2.15,39.74,8.92,Not Recommended,[],[]
9893,kristh157,Kristy Thornton,Game Developer,0.0,7.8,4.68,34.08,8.92,Not Recommended,[],[]
9894,rivash0626,daiwik naidu,data engineer,0.0,1.01,0.61,43.17,8.91,Not Recommended,[],[]
9895,rivash0688,charvi mishra,software engineer,0.0,5.54,3.32,37.08,8.91,Not Recommended,[],[]
9896,rivash0612,yagna gupta,data analyst,0.0,2.36,1.42,41.33,8.9,Not Recommended,[],[]
9897,toddwe401,Todd Wells,DevOps Engineer,0.0,2.01,1.21,41.76,8.9,Not Recommended,[],[]
9898,laurpa781,Laura Patton,UI Engineer,0.0,2.73,1.64,40.76,8.89,Not Recommended,[],[]
9899,cherst306,Cheryl Strickland,AR/VR Developer,0.0,11.32,6.79,29.11,8.88,Not Recommended,[],[]
9900,rivash1000,lahar khandelwal,data analyst,0.0,3.34,2.0,39.91,8.88,Not Recommended,[],[]
9901,rivash0894,wriddhish kumar,data analyst,0.0,5.6,3.36,36.78,8.87,Not Recommended,[],[]
9902,jennhu903,Jennifer Huber,Human Resources Specialist,0.0,1.57,0.94,42.24,8.87,Not Recommended,[],[]
9903,mattbr192,Matthew Brown,AR/VR Developer,0.0,19.59,11.75,17.85,8.86,Not Recommended,[],[]
9904,amyly393,Amy Lyons,Game Developer,0.0,9.89,5.93,30.98,8.86,Not Recommended,[],[]
9905,rivash0293,upama kohli,product manager,0.0,9.55,5.73,31.38,8.85,Not Recommended,[],[]
9906,U_82,Zara,UI Designer,0.0,6.45,3.87,35.53,8.85,Not Recommended,[],[]
9907,U_11,Zara,Data Scientist,0.0,6.14,3.68,35.99,8.85,Not Recommended,[],[]
9908,U_112,Benjamin,Data Scientist,0.0,5.52,3.31,36.77,8.84,Not Recommended,[],[]
9909,saraor179,Sara Ortiz,AI Researcher,0.0,4.64,2.78,37.92,8.84,Not Recommended,[],[]
9910,ambemi744,Amber Mitchell,Cloud Engineer,0.0,4.48,2.69,38.14,8.84,Not Recommended,[],['data science']
9911,U_38,Amelia,Data Analyst,0.0,7.44,4.46,34.11,8.83,Not Recommended,[],[]
9912,allima171,Allison Martinez,Game Developer,0.0,8.23,4.94,33.03,8.83,Not Recommended,[],[]
9913,rivash0929,roopali mishra,software engineer,0.0,4.68,2.81,37.78,8.82,Not Recommended,[],[]
9914,U_118,Lily,Data Engineer,0.0,4.2,2.52,38.41,8.82,Not Recommended,[],[]
9915,rivash0638,oni reddy,product manager,0.0,1.99,1.19,41.4,8.82,Not Recommended,[],[]
9916,rivash0467,bhuv kohli,data analyst,0.0,3.71,2.23,39.06,8.82,Not Recommended,[],[]
9917,rivash0413,namrata shukla,software engineer,0.0,2.85,1.71,40.25,8.82,Not Recommended,[],[]
9918,rivash0361,laksha garg,product manager,0.0,2.55,1.53,40.66,8.82,Not Recommended,[],[]
9919,rivash0912,ichaa agarwal,ui designer,0.0,0.77,0.46,43.08,8.82,Not Recommended,[],[]
9920,rivash0968,amisha bedi,data scientist,0.0,5.08,3.05,37.21,8.81,Not Recommended,[],[]
9921,harima1,Ishan,Data Scientist,0.0,4.14,2.48,38.46,8.81,Not Recommended,[],[]
9922,dustsi623,Dustin Sims,QA Engineer,0.0,3.19,1.91,39.67,8.79,Not Recommended,[],[]
9923,julihi786,Julia Hill,Digital Marketing Specialist,0.0,1.76,1.06,41.53,8.78,Not Recommended,[],[]
9924,jesskr288,Jessica Krueger,Game Developer,0.0,8.27,4.96,32.69,8.77,Not Recommended,[],[]
9925,kennme638,Kenneth Mercado,Game Developer,0.0,9.29,5.57,31.31,8.77,Not Recommended,[],['data analysis']
9926,claiga554,Claire Gardner,Human Resources Specialist,0.0,2.51,1.51,40.38,8.76,Not Recommended,[],[]
9927,rivash0300,gargi kumari,ui designer,0.0,3.17,1.9,39.52,8.76,Not Recommended,[],[]
9928,U_165,Emily,UI Designer,0.0,8.26,4.96,32.63,8.76,Not Recommended,[],[]
9929,U_42,Zara,Data Engineer,0.0,5.33,3.2,36.57,8.75,Not Recommended,[],[]
9930,rivash0751,namrata desai,software engineer,0.0,4.31,2.59,37.92,8.75,Not Recommended,[],[]
9931,rivash0735,nirosha agarwal,data engineer,0.0,0.87,0.52,42.53,8.74,Not Recommended,[],[]
9932,laurma774,Lauren Mathews,Cloud Engineer,0.0,5.35,3.21,36.44,8.73,Not Recommended,[],[]
9933,rivash0686,mahin shukla,data engineer,0.0,1.91,1.15,41.08,8.73,Not Recommended,[],[]
9934,caroca134,Carol Carey,Database Administrator,0.0,5.84,3.5,35.78,8.73,Not Recommended,[],[]
9935,rivash0663,ishani seth,software engineer,0.0,4.55,2.73,37.46,8.72,Not Recommended,[],[]
9936,U_58,Zara,Data Analyst,0.0,5.74,3.44,35.86,8.72,Not Recommended,[],[]
9937,rivash0074,vaishnav nair,software engineer,0.0,7.8,4.68,33.09,8.72,Not Recommended,[],[]
9938,stevwe752,Steven West,Human Resources Specialist,0.0,5.87,3.52,35.69,8.72,Not Recommended,[],[]
9939,rivash0590,ichaa kumari,ui designer,0.0,5.03,3.02,36.78,8.72,Not Recommended,[],[]
9940,rivash0667,hans mehta,data scientist,0.0,3.9,2.34,38.28,8.71,Not Recommended,[],[]
9941,rivash0729,ritul ruparel,data scientist,0.0,2.22,1.33,40.54,8.71,Not Recommended,[],[]
9942,michjo703,Michelle Jones,Database Administrator,0.0,2.24,1.34,40.52,8.71,Not Recommended,[],[]
9943,rivash0743,ekta chowdhury,software engineer,0.0,7.28,4.37,33.67,8.7,Not Recommended,[],[]
9944,rivash0764,charvi soni,data scientist,0.0,1.24,0.74,41.84,8.7,Not Recommended,[],[]
9945,desigr290,Desiree Graham,QA Engineer,0.0,2.76,1.66,39.7,8.69,Not Recommended,[],[]
9946,rivash0414,sweta bhardwaj,data scientist,0.0,1.45,0.87,41.46,8.68,Not Recommended,[],[]
9947,patrco518,Patrick Collins,Game Developer,0.0,7.99,4.79,32.6,8.68,Not Recommended,[],[]
9948,rivash0519,udanth bansal,data analyst,0.0,1.68,1.01,41.13,8.68,Not Recommended,[],[]
9949,rivash0073,mythily chawla,data scientist,0.0,2.86,1.72,39.53,8.68,Not Recommended,[],[]
9950,rivash0677,mythily tiwari,data engineer,0.0,4.93,2.96,36.68,8.67,Not Recommended,[],[]
9951,rivash0131,oshee kapoor,data analyst,0.0,1.89,1.13,40.79,8.67,Not Recommended,[],[]
9952,joelbr349,Joel Brown,System Administrator,0.0,1.3,0.78,41.51,8.65,Not Recommended,[],[]
9953,rivash0008,ichaa gupta,data engineer,0.0,0.46,0.28,42.6,8.65,Not Recommended,[],[]
9954,billth429,Bill Thomas,Game Developer,0.0,10.22,6.13,29.44,8.65,Not Recommended,[],[]
9955,jerest825,Jeremy Stout,E-commerce Specialist,0.0,4.64,2.78,36.98,8.65,Not Recommended,[],[]
9956,U_44,Benjamin,Data Engineer,0.0,4.12,2.47,37.71,8.65,Not Recommended,[],[]
9957,rivash0690,charvi tiwari,data analyst,0.0,8.23,4.94,32.06,8.64,Not Recommended,[],[]
9958,timopr888,Timothy Price,DevOps Engineer,0.0,6.35,3.81,34.57,8.63,Not Recommended,[],[]
9959,stepgi961,Stephanie Gibbs,Game Developer,0.0,8.75,5.25,31.24,8.61,Not Recommended,[],[]
9960,U_143,Ethan,Data Engineer,0.0,5.18,3.11,36.01,8.6,Not Recommended,[],[]
9961,stacpe502,Stacy Peters,AI Researcher,0.0,1.67,1.0,40.76,8.6,Not Recommended,[],[]
9962,rivash0998,iksha yadav,ui designer,0.0,1.82,1.09,40.55,8.6,Not Recommended,[],[]
9963,U_40,Sophia,Data Scientist,0.0,6.08,3.65,34.73,8.59,Not Recommended,[],[]
9964,edwaob510,Edward Obrien,Cloud Engineer,0.0,4.58,2.75,36.67,8.57,Not Recommended,[],['data analysis']
9965,U_24,Aiden,UI Designer,0.0,9.48,5.69,30.05,8.57,Not Recommended,[],[]
9966,rivash0164,mythily tiwari,product manager,0.0,0.53,0.32,42.06,8.56,Not Recommended,[],[]
9967,amansm232,Amanda Smith,AR/VR Developer,0.0,10.39,6.23,28.72,8.55,Not Recommended,[],[]
9968,U_182,Lily,Software Engineer,0.0,4.38,2.63,36.78,8.54,Not Recommended,[],[]
9969,deniwo375,Denise Wong,Game Developer,0.0,7.05,4.23,33.16,8.54,Not Recommended,[],[]
9970,rivash0731,brij bhardwaj,data scientist,0.0,5.4,3.24,35.4,8.54,Not Recommended,[],[]
9971,judiya960,Judith Yang,Game Developer,0.0,9.37,5.62,30.04,8.54,Not Recommended,[],[]
9972,U_75,Mason,Product Manager,0.0,4.21,2.53,36.94,8.53,Not Recommended,[],[]
9973,rivash0850,harshini desai,ui designer,0.0,4.4,2.64,36.68,8.52,Not Recommended,[],[]
9974,pamewa210,pamela watts,software engineer,0.0,14.16,8.5,23.41,8.51,Not Recommended,[],[]
9975,U_48,Adam,Data Engineer,0.0,5.35,3.21,35.27,8.5,Not Recommended,[],[]
9976,joshco173,Joshua Conner,AR/VR Developer,0.0,8.06,4.84,31.55,8.49,Not Recommended,[],['machine learning']
9977,jennsi564,Jennifer Sims,AR/VR Developer,0.0,7.62,4.57,32.14,8.48,Not Recommended,[],[]
9978,rivash0565,tanima saxena,data scientist,0.0,2.09,1.25,39.52,8.47,Not Recommended,[],[]
9979,KotaSai37,Forum Agarwal,Software Developer,0.0,4.09,2.45,36.86,8.47,Not Recommended,[],[]
9980,U_201,Aiden,Data Scientist,0.0,4.23,2.54,36.64,8.47,Not Recommended,[],[]
9981,ashlwa887,Ashley Watson,AR/VR Developer,0.0,9.78,5.87,29.02,8.45,Not Recommended,[],[]
9982,KotaSai72,Ehan Rathore,Software Developer,0.0,3.13,1.88,37.93,8.43,Not Recommended,[],[]
9983,kelles384,Kelly Espinoza,Business Analyst,0.0,4.43,2.66,36.19,8.43,Not Recommended,[],[]
9984,rivash0032,chahal gupta,data engineer,0.0,2.9,1.74,38.17,8.42,Not Recommended,[],[]
